VNUM	LOCALE_NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
30004	Vânãtor de Comori	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30005	Flacãrã Economicã	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30006	Vânzãtor de Arme	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30007	Vânzãtor de Armuri	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30008	Alchimist	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30101	Statuia Kud	2	1	0	70		2	0		43	0	zombie_key_stone	2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30102	Obelisc Bazalt	2	1	0	70		2	0		43	0	zombie_god_stone	2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30103	Piatra Testoasa	2	1	0	70		2	0		43	0	zombie_security_stone	2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30104	Fragment de Runa	2	1	0	70		2	0		43	0	zombie_security_stone	2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30111	1. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	600000	10	1	500	1000	2240	100	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30112	2. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	300000	10	3	500	1000	2240	100	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30113	3. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	600000	20	1	500	1000	2240	150	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30114	4. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	300000	20	3	500	1000	2240	150	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30115	5. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	300000	20	1	500	1000	2240	150	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30116	6. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	600000	10	1	500	1000	2240	100	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30117	7. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	300000	10	3	500	1000	2240	100	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30118	8. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	600000	20	1	500	1000	2240	150	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30119	9. Poarta Pierzaniei	2	4	3	85		2	0			0	zombie_ghost_door	0	0	0	90	0	0	0	300000	20	3	500	1000	2240	150	100	0	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30120	Pungã cu Ierburi	2	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30121	Spiritul Sura	5	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30122	Spiritul Rãzboinic	5	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30123	Sanctuarul Întunecat	2	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30124	Schelet-Sura 1	2	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30125	Schelet-Sura 2	2	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30126	Schelet-Sura 3	2	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30127	Schelet-Sura 4	2	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30128	Schelet-Sura 5	2	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30129	Iepuraºul de Paºte	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30130	Mormant	2	1	0	1		2	0		10	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30131	Mr. B	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30132	Mr. B	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30301	Farama Minereu Cristal	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30302	Farama Minereu Rubin	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30303	Farama Minereu Granat	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30304	Farama Minereu Smarald	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30305	Farama Minereu Safir	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30306	Minereu de Turmalina	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30307	Varã	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30308	Cutie Poºtalã	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33001	¸ðÇè°¡ÀÇ ÇØ°ñ	2	1	0	70		2	0		43	0		2	0	0	0	0	0	0	3954	3	1	0	0	393	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33002	Istoric	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33003	Localnic Credincios	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33004	Localnic Credincios	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33005	Localnic Credincios	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33006	Localnic Credincios	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33007	Localnic Credincios	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33008	Dovleacul Jack	2	1	0	1		2	0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33009	Altarul Sângelui	2	1	0	1		2	0		35	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34001	Phoenix de Foc	5	1	0	1			0		43	0	phoenix1	2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34002	Ren Tânãr	5	1	0	1			0		43	0	reindeer_young	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34003	Bufnita Samuraiului	5	1	0	1			0		43	0	plechi_easter2023_pet4	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34004	Baby Azrael	5	1	0	1			0		43	0	pwahuang1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34005	Porcusor	5	1	0	1			0		43	0	pig_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34006	Rufus	5	1	0	1			0		43	0	dog_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34007	Khan	5	1	0	1			0		43	0	tiger_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34008	Leonidas	5	1	0	1			0		43	0	lion_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34009	Baby Azrael	5	1	0	1			0		43	0	pwahuang1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34010	Bambi	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34011	Knuud	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34012	Bao Bao	5	1	0	1			0		43	0	tiger_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34013	Mini Executor Dolofan	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34014	Mini Executor Dolofan(a)	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34015	Boney	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34016	Phoenix de Jad	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34017	Porkie Polar	5	1	0	1			0		43	0	pig_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34018	Rufus de Gheaþã	5	1	0	1			0		43	0	dog_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34019	Arctis Khan	5	1	0	1			0		43	0	tiger_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34020	Leonidas Alb	5	1	0	1			0		43	0	lion_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34021	Sheldon	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34022	Cooper	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34023	Panterã Pui	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34024	Leopard Pui	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34026	Cap de Dovleac	5	1	0	1			0		43	0	halloween_pumpkin_pet	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34027	Coadã de Mãturã	5	1	0	1			0		43	0	halloween_broom	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34028	Fulg de Nea	5	1	0	1			0		43	0	christmas_pet1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34029	Clopotel de Nea	5	1	0	1			0		43	0	christmas_pet2	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34030	Amoras	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34031	Inimã Iute	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34032	Semilunã Roºie	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34033	Semilunã Albastrã	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34034	Eweriel	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34035	Ramblue	5	1	0	1			0		43	0		0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34036	Dragonette	5	1	0	1			0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34037	Dragonette (Erou)	5	1	0	1			0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34039	Gardianul Shogunului	5	1	0	1			0		43	0	monkey_young1	0	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34041	Maimuta Mica	5	1	0	1			0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34042	Maimuta Mica (Erou)	5	1	0	1			0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34045	Paianjen Mic	5	1	0	1			0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34046	Paianjen Mic (Erou)	5	1	0	1			0		43	0		2	0	0	0	0	0	0	120	3	1	0	0	7	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
