Vnum	LocaleName
50187	Cufar Ucenic I
50188	Cufar Ucenic II
50189	Cufar Ucenic III
50190	Cufar Expert I
50191	Cufar Expert II
50192	Cufar Expert III
50193	Cufar Master I
50194	Cufar Master II
50195	Cufar Master III
50196	Cufar Mare Maestru
50197	NoNAme
50198	Sacul Comertului Automat
50199	NoNAme
50200	Manunchi
50201	Buchet de flori
50202	Buchet de flori
50212	Cufar Ucenic I
50213	Cufar Ucenic I
50215	Cufar de Halloween
50216	Vin Fiert
50249	Cufarul Triumfului
50252	Cor Draconis
50253	NoNAme
50254	Cufarul Intunericului
50255	Cor Draconis (Brut)
50256	Cor Draconis (Taiat)
50257	Cor Draconis (Rar)
50258	Cor Draconis (Antic)
50259	Cor Draconis (Legendar)
50260	Cor Draconis (Brut)
50263	Pergament Personalizat
50264	Pergam. Depersonalizat
50265	Balon de Aur
50266	Cufar Jotun Thrym
50267	Cufar Auriu Okey
50268	Cufar Argintiu Okey
50269	Cufar Bronz Okey
50270	Cufar Regina Meley
50271	Cufar Garda Dragon
50272	Cufar Aur Spintecator
50273	Cufar Aur Spintecator
50274	Cufar Bronz Spintecator
50275	Cufar Auriu Okey
50276	Cufar Argintiu Okey
50277	Cufar Bronz Okey
50278	Cornet de Inghetata
50279	Cupe de Inghetata
50280	Bol de Cristal
50281	Tort de Inghetata
50282	Cutie Racoritoare
50283	Card Monstru
50284	Card Monstru (negociab.)
50285	Cufar Breasla
50286	Cufar Aur Zona Razboi
50287	Premium Ynari 15 Zile
50288	Premium Ynari 30 Zile
50289	ReIncarnare
50290	Cufar Lemn Zona Razboi
50294	Cufar Regina Meley
50296	Cutia Respingerilor
50297	Cutia Ajutoarelor
50298	Lada Respingerilor
50299	Lada Ajutoarelor
50300	Cartea Abilitatii
50301	Arta de razboi Sun-zi
50302	Arta de razboi Wu-zi
50303	WeiLiao Zi
50304	Stapanirea combo
50305	Cartea maestrului combo
50306	Arta Inalta a combo
50307	Cartea misiunii (usor)
50308	Cartea misiunii (normal)
50309	Cartea misiunii (greu)
50310	Cartea misiunii (expert)
50311	Limbi Shinsoo
50312	Limbi Chunjo
50313	Limbi Jinno
50314	Cartea transformarii
50315	Cartea transformarii av.
50316	Cartea transformarii exp
50317	Cartea misiunii (Test)
50318	Cartea misiunii (usor)
50319	Cartea misiunii (normal)
50320	Cartea misiunii (greu)
50321	Cartea misiunii (expert)
50322	Rolul transformarii
50323	Cufar Carti Respingere
50324	Cufar Carti Ajutor
50325	Cartea Preciziei
50330	Cartea Misiunii (Lord 1)
50331	Cartea Misiunii (Lord 2)
50332	Cartea Misiunii (Lord 3)
50333	Cartea Misiunii (Ar D G)
50334	Cartea Misiunii (Pr N G)
50335	Cartea Misiunii (Tr Yl)
50336	Cartea Misiunii (Can N)
50337	Cartea Misiunii (Strm S)
50338	Carisma unui Recrut
50339	Carisma unui Adept
50340	Carisma unui Expert
50341	Inspiratia unui Recrut
50342	Inspiratia unui Adept
50343	Inspiratia unui Expert
50401	Carte Incizie Tripla
50402	Cartea Vartejul Sabiei
50403	Cartea Iuresului
50404	Cartea aura sabiei
50405	Cartea bataia vantului
50406	Manual Puterea Vietii
50416	Cartea patrunderii
50417	Cartea lov. puternice
50418	Cartea tropaitului
50419	Cartea trupului puternic
50420	Cartea lov. de sabie
50421	Manual Sfera Sabiei
50431	Cartea Ambuscadei
50432	Cartea Atac Rapid
50433	Cartea Pumnal Rulant
50434	Cartea camuflarii
50435	Cartea Nor Otravitor
50436	Manual Otrava Subtila
50446	Cartea Foc Repetat
50447	Cartea Ploaie de Sageti
50448	Cartea sagetii de foc
50449	Cartea mersului lin
50450	Cartea sagetii otravite
50451	Manual Scanteie
50461	Cartea pocnit din degete
50462	Cartea Vartejul Dragon
50463	Cartea lamei fermecate
50464	Cartea fricii
50465	Cartea armurii fermecate
50466	Cartea anularea vrajii
50476	Cartea lov. Intunecate
50477	Cartea loviturii de foc
50478	Cartea spiritul focului
50479	Cartea prot. Intunecate
50480	Cartea lov. stafiei
50481	Cartea pietrei Intunecat
50491	Cartea Talisman Zburator
50492	Cartea Focul dragonului
50493	Cartea limbii dragonului
50494	Cartea Binecuvantarii
50495	Cartea reflectiei
50496	Cartea Ajutorul Dragon
50506	Cartea aruncatura fulger
50507	Cartea despre fulgerat
50508	Cartea gheara fulgerului
50509	Cartea vindecarii
50510	Cartea repeziciunii
50511	Cartea atacului
50512	Piatra curcubeu
50513	Piatra Sufletului
50514	Manual Ajutor
50515	Manual Respingere
50516	Respingere Vartej Sabiei
50517	Respingere Ambuscada
50518	Respingere Lov. Deget
50519	Respingere Arunc. Dragon
50520	Respingere Atacul Spirit
50521	Respingere Sageata Foc
50522	Respingere Lov. Intunec.
50523	Respingere Chem. Fulger.
50524	Respingere Suf. Lupului
50525	Piatra Sufletului+
50527	Licoarea Talentului
50528	Cufar Comori Yohara
50529	Cufar Carte Directie 9
50530	Manual Sfasiere
50531	Manual Suflul Lupului
50532	Manual Saritura Lupului
50533	Manual Dintii Lupului
50534	Manual Suflet Lup Rosu
50535	Manual Suflet Lup Indigo
50560	Ajutor Vartejul Sabiei
50561	Ajutor Ambuscada
50562	Ajutor Lovit. Degetului
50563	Ajutor Arunc. Dragonului
50564	Ajutor Atacul Spiritului
50565	Ajutor Sageata de Foc
50566	Ajutor Lovit. Intunecata
50567	Ajutor Chem. Fulgerului
50568	Ajutor Suflul Lupului
50569	Cutremur (ab. 9)
50570	Lumina Astrala (ab. 9)
50571	Furtuna Apriga (ab. 9)
50572	Chinul Iadului (ab. 9)
50573	Val Ucigas (ab. 9)
50574	Meteorit (ab. 9)
50575	Abis (ab. 9)
50576	Furtuna Iute (ab. 9)
50600	Cartea mineritului
50601	Piatra diamant
50602	Chihlimbar
50603	Bustean fosila
50604	Minereu de cupru
50605	Minereu de argint
50606	Minereu de aur
50607	Minereu de Jad
50608	Minereu de Abanos
50609	Bucata de Perla
50610	Minereu de aur alb
50611	Minereu de cristal
50612	Minereu de Cuart
50613	Minereu lacrima cerului
50614	Minereu Cristal Suflet
50615	Minereu Rubin
50616	Minereu Granat
50617	Minereu Smarald
50618	Minereu Safir
50619	Minereu de Turmalina
50621	Diamant
50622	Chihlimbar
50623	Lemn Fosila
50624	Cupru
50625	Argint
50626	Aur
50627	Jad
50628	Ebonita
50629	Perla
50630	Aur Alb
50631	Cristal
50632	Ametist
50633	Lacrima cerului
50634	Cristal Spirit
50635	Rubin
50636	Granat
50637	Smarald
50638	Safir
50639	Turmalina
50640	Miner. Beril Cenus (Mis)
50641	Minereu Beril Luminos
50642	Minereu Beril Obscur
50643	Minereu Beril Fumuriu
50644	Minereu Beril Cenusiu
50661	Beril Luminos
50662	Beril Obscur
50663	Beril Fumuriu
50664	Beril Cenusiu
50701	Floare de piersica
50702	Floare clopotel
50703	Floare Kaki
50704	Radacina de Gango
50705	Liliac
50706	Ciuperci Tue
50707	Trandafir alpin
50708	Dud
50709	Gura leului
50710	Scaiete
50711	Curmal
50712	Planta Sam-Zi
50721	Floare de piersic
50722	Floare clopotel
50723	Floare kaki
50724	Radacina de Gango
50725	Liliac
50726	Ciuperci Tue
50727	Trandafir alpin
50728	Dud
50729	Gura leului
50730	Scaiete
50731	Curmal
50732	Planta Sam-Zi
50733	Frunza Flacara
50734	Radacina Gheata
50735	Iarba Tunet
50736	Floare Nordica
50737	Planta Pamant
50738	Ghimpe Negru
50739	Elixir Putere Gol
50740	Elixir Rezistenta Gol
50741	Iarba Aurie
50801	Suc de floare de piersic
50802	Suc de Floare Clopotel
50803	Suc de floare kaki
50804	Suc de radacina de Gango
50805	Suc de liliac
50806	Rasina din ciuperci Tue
50807	Suc de trandafir alpin
50808	Suc de dud
50809	Suc de gura leului
50810	Suc de scaiete
50811	Extract de curmal
50812	Suc din planta Sam-Zi
50813	Apa Sim
50814	Apa Dok
50815	Apa Bo
50816	Apa Young
50817	Apa Zin
50818	Apa SamBo
50819	Apa Mong
50820	Apa Hwal
50821	Roua rosie
50822	Roua roz
50823	Roua galbena
50824	Roua verde
50825	Roua albastra
50826	Roua alba
50830	Elixir Putere Foc
50831	Elixir Putere Gheata
50832	Elixir Putere Tunet
50833	Elixir Putere Nord
50834	Elixir Putere Pamant
50835	Elixir Putere Intunecata
50836	Elixir Rezistenta Foc
50837	Elixir Rezistenta Gheata
50838	Elixir Rezistenta Tunet
50839	Elixir Rezistenta Nord
50840	Elixir Rezistenta Pamant
50841	Elixir Rezist. Intuneric
50842	Putere Aur Elixir Foc
50843	Putere Aur Elixir Gheata
50844	Putere Aur Elixir Tunet
50845	Putere Aur Elixir Nord
50846	Putere Aur Elixir Pamant
50847	Putere Aur Elix Intunec.
50848	Rezist Aur Elixir Foc
50849	Rezist Aur Elixir Gheata
50850	Rezist Aur Elixir Tunet
50851	Rezist Aur Elixir Nord
50852	Rezist Aur Elixir Pamant
50853	Rezist Aur Elixir Intun.
50901	Sticla goala
50902	Reteta pentru Incepatori
50903	Reteta
50904	Reteta pt. profesionisti
50905	Reteta pentru apa Sim
50906	Reteta pentru apa Dok
50907	Reteta pentru apa Bo
50908	Reteta pentru apa Young
50909	Reteta pentru apa Zin
50910	Reteta pentru apa Hwal
50911	Sushi de salau
50912	Sushi de crap
50913	Sushi de somon
50914	Sushi de pisica de mare
50920	Manunchi Yut Nori Aur
50921	Manunchi Yut Nori Argint
50922	Manunchi Yut Nori Bronz
50923	Cutie Yut Nori Aur
50924	Cutie Yut Nori Argint
50925	Cutie Yut Nori Bronz
50926	Pietre Lucioase
50927	Cufar Putere Dragon
50928	Prada Regelui de Aur
50929	Prada Regelui de Argint
50930	Prada Regelui de Bronz
50931	Pachet Carti (Rosu)
50932	Pachet Carti (Albastru)
50933	Pachet Carti (Roz)
50934	Sac Pietre Lucioase
50938	Cufar Profet Rosu
50939	Cufar Profet Albastru
50940	Cufar Profet Roz
51001	Fragment de Energie
51002	Cristal de Energie
51501	Cor Draconis (Brut)
51502	Cor Draconis (Brut)
51503	Cor Draconis (Normal)
51504	Cor Draconis (Nobil)
51505	Cor Draconis (Pretios)
51506	Cor Draconis (Mistic)
51507	Cor Draconis (Taiat)
51508	Cor Draconis (Rar)
51509	Cor Draconis (Antic)
51510	Cor Draconis (Legendar)
51511	Cor Diamas
51512	Cor Rubinum
51513	Cor Jad
51514	Cor Safir
51515	Cor Granat
51516	Cor Atrum
51517	Cor Diamas (Normal)
51518	Cor Rubinum (Normal)
51519	Cor Jad (Normal)
51520	Cor Safir (Normal)
51521	Cor Granat (Normal)
51522	Cor Atrum (Normal)
51523	Cor Diamas (Nobil)
51524	Cor Rubin (Nobil)
51525	Cor Jad (Nobil)
51526	Cor Safir (Nobil)
51527	Cor Granat (Nobil)
51528	Cor Atrum (Nobil)
51529	Cor Diamas (Pretios)
51530	Cor Rubin (Pretios)
51531	Cor Jad (Pretios)
51532	Cor Safir (Pretios)
51533	Cor Granat (Pretios)
51534	Cor Atrum (Pretios)
51535	Cor Diamas (Perfect)
51536	Cor Rubinum (Perfect)
51537	Cor Jad (Perfect)
51538	Cor Safir (Perfect)
51539	Cor Granat (Perfect)
51540	Cor Atrum (Perfect)
51541	Cor Draconis (Stralucit)
51542	Cor Diamas (Stralucitor)
51543	Cor Rubinum(Stralucitor)
51544	Cor Jad (Stralucitor)
51545	Cor Safir (Stralucitor)
51546	Cor Granat (Stralucitor)
51547	Cor Atrum (Stralucitor)
51548	Cor Draconis (Perfect)
51549	Cor Draconis (Etern)
51550	Cor Diamas (Etern)
51551	Cor Rubinum (Etern)
51552	Cor Jad (Etern)
51553	Cor Safir (Etern)
51554	Cor Granat (Etern)
51555	Cor Atrum (Etern)
51556	Cor Diamas (Mistic)
51557	Cor Rubinum (Mistic)
51558	Cor Jad (Mistic)
51559	Cor Safir (Mistic)
51560	Cor Granat (Mistic)
51561	Cor Atrum (Mistic)
51562	Cor Draconis (Epic)
51563	Cor Diamas (Epic)
51564	Cor Rubinum (Epic)
51565	Cor Jad (Epic)
51566	Cor Safir (Epic)
51567	Cor Granat (Epic)
51568	Cor Atrum (Epic)
51569	Cor Draconis (Divin)
51570	Cor Diamas (Divin)
51571	Cor Rubinum (Divin)
51572	Cor Jad (Divin)
51573	Cor Safir (Divin)
51574	Cor Granat (Divin)
51575	Cor Atrum (Divin)
51576	Cor Draconis+ (Normal)
51577	Cor Diamas+ (Normal)
51578	Cor Rubin+ (Normal)
51579	Cor Jad+ (Normal)
51580	Cor Safir+ (Normal)
51581	Cor Granat+ (Normal)
51582	Cor Atrum+ (Normal)
51583	Cor Draconis+ (Nobil)
51584	Cor Diamas+ (Nobil)
51585	Cor Rubin+ (Nobil)
51586	Cor Jad+ (Nobil)
51587	Cor Safir+ (Nobil)
51588	Cor Granat+ (Nobil)
51589	Cor Atrum+ (Nobil)
51590	Cor Draconis+ (Pretios)
51591	Cor Diamas+ (Pretios)
51592	Cor Rubinum+ (Pretios)
51593	Cor Rubinum+ (Pretios)
51594	Cor Safir+ (Pretios)
51595	Cor Granat+ (Pretios)
51596	Cor Atrum+ (Pretios)
51597	Cor Draconis+ (Perfect)
51598	Cor Diamas+ (Perfect)
51599	Cor Rubinum+ (Perfect)
51600	Cor Jad+ (Perfect)
51601	Cor Safir+ (Perfect)
51602	Cor Granat+ (Perfect)
51603	Cor Atrum+ (Perfect)
51604	Cor Draconis+ (Straluci)
51605	Cor Diamas+(Stralucitor)
51606	Cor Rubinum+ (Stralucit)
51607	Cor Jad+ (Stralucitor)
51608	Cor Safir+ (Stralucitor)
51609	Cor Granat+(Stralucitor)
51610	Cor Atrum+ (Stralucitor)
51611	Cor Draconis+ (Etern)
51612	Cor Diamas+ (Etern)
51613	Cor Rubinum+ (Etern)
51614	Cor Jad+ (Etern)
51615	Cor Safir+ (Etern)
51616	Cor Granat+ (Etern)
51617	Cor Atrum+ (Etern)
51618	Cor Draconis+ (Mistic)
51619	Cor Diamas+ (Mistic)
51620	Cor Rubinum+ (Mistic)
51621	Cor Jad+ (Mistic)
51622	Cor Safir+ (Mistic)
51623	Cor Granat+ (Mistic)
51624	Cor Atrum+ (Mistic)
51625	Cor Draconis+ (Epic)
51626	Cor Diamas+ (Epic)
51627	Cor Rubinum+ (Epic)
51628	Cor Jad+ (Epic)
51629	Cor Safir+ (Epic)
51630	Cor Granat+ (Epic)
51631	Cor Atrum+ (Epic)
51632	Cor Draconis+ (Divin)
51633	Cor Diamas+ (Divin)
51634	Cor Rubinum+ (Divin)
51635	Cor Jad+ (Divin)
51636	Cor Safir+ (Divin)
51637	Cor Granat+ (Divin)
51638	Cor Atrum+ (Divin)
51639	Cufar Dragon
51640	Cufar Dragon+
51641	Cufar Dragon+ (MultiCol)
51642	Cufar Dragon (MultiCol)
51643	Cufar Dragon Nobil
51644	Cufar Dragon Nobil+
51645	Cuf Drag Nobil+ (MultiC)
51646	Cuf Drag Nobil (MultiC)
51998	Cheie Slot Shop
51999	Search Shop Premium
52000	Shop Decorativ
52001	Mistret Salbatic Mic
52002	Mistret Salbatic Mic
52003	Mistret Salbatic Mic
52004	Mistret Salbatic Mic
52005	Mistret Salbatic Mic
52006	Mistret
52007	Mistret
52008	Mistret
52009	Mistret
52010	Mistret
52011	Mistret Salbatic Curajos
52012	Mistret Salbatic Curajos
52013	Mistret Salbatic Curajos
52014	Mistret Salbatic Curajos
52015	Mistret Salbatic Curajos
52016	Lup Mic
52017	Lup Mic
52018	Lup Mic
52019	Lup Mic
52020	Lup Mic
52021	Lup Salbatic
52022	Lup Salbatic
52023	Lup Salbatic
52024	Lup Salbatic
52025	Lup Salbatic
52026	Lup Curajos
52027	Lup Curajos
52028	Lup Curajos
52029	Lup Curajos
52030	Lup Curajos
52031	Leu Mic
52032	Leu Mic
52033	Leu Mic
52034	Leu Mic
52035	Leu Mic
52036	Leu Salbatic
52037	Leu Salbatic
52038	Leu Salbatic
52039	Leu Salbatic
52040	Leu Salbatic
52041	Leu Curajos
52042	Leu Curajos
52043	Leu Curajos
52044	Leu Curajos
52045	Leu Curajos
52046	Tigru Mic
52047	Tigru Mic
52048	Tigru Mic
52049	Tigru Mic
52050	Tigru Mic
52051	Tigru Salbatic
52052	Tigru Salbatic
52053	Tigru Salbatic
52054	Tigru Salbatic
52055	Tigru Salbatic
52056	Tigru Curajos
52057	Tigru Curajos
52058	Tigru Curajos
52059	Tigru Curajos
52060	Tigru Curajos
52061	Pui de Ren
52062	Pui de Ren
52063	Pui de Ren
52064	Pui de Ren
52065	Pui de Ren
52066	Ren Salbatic
52067	Ren Salbatic
52068	Ren Salbatic
52069	Ren Salbatic
52070	Ren Salbatic
52071	Ren Curajos
52072	Ren Curajos
52073	Ren Curajos
52074	Ren Curajos
52075	Ren Curajos
52076	Pui de Ren
52077	Pui de Ren
52078	Pui de Ren
52079	Pui de Ren
52080	Pui de Ren
52081	Ren Salbatic
52082	Ren Salbatic
52083	Ren Salbatic
52084	Ren Salbatic
52085	Ren Salbatic
52086	Ren Curajos
52087	Ren Curajos
52088	Ren Curajos
52089	Ren Curajos
52090	Ren Curajos
52091	Dragor Tanar
52092	Dragor Tanar
52093	Dragor Tanar
52094	Dragor Tanar
52095	Dragor Tanar
52096	Dragor Salbatic
52097	Dragor Salbatic
52098	Dragor Salbatic
52099	Dragor Salbatic
52100	Dragor Salbatic
52101	Dragor Curajos
52102	Dragor Curajos
52103	Dragor Curajos
52104	Dragor Curajos
52105	Dragor Curajos
52106	Moa Tanar
52107	Moa Tanar
52108	Moa Tanar
52109	Moa Tanar
52110	Moa Tanar
52111	Moa Salbatic
52112	Moa Salbatic
52113	Moa Salbatic
52114	Moa Salbatic
52115	Moa Salbatic
52116	Moa Curajos
52117	Moa Curajos
52118	Moa Curajos
52119	Moa Curajos
52120	Moa Curajos
52701	Autorizatie pt Leu
52702	Autorizatie pt Tigru
52703	Autorizatie pt Mistret
52704	Autorizatie pt Lup
52705	Autorizatie pt Ren (m)
52706	Autorizatie pt Ren (f)
52707	Certificat Dragor
52708	Certificat Moa
53001	Phoenix de Foc
53002	Ren Tanar
53003	Phoenix de Gheata
53005	Baby Azrael
53006	Baby Azrael (aur)
53007	Bambi
53008	Knuud
53009	Bao Bao
53010	Leonidas
53011	Khan
53012	Porcusor
53013	Rufus
53014	Mini Executor Dolofan
53015	Mini Executor Dolofan(a)
53016	Boney
53017	Phoenix de Jad
53018	Leonidas Alb
53019	Arctis Khan
53020	Porkie Polar
53021	Rufus de Gheata
53022	Sheldon
53023	Cooper
53024	Pantera Pui (7 zile)
53025	Leopard Pui (7 zile)
53026	Pepita
53218	Pantera Pui
53219	Pantera Pui (120 zile)
53220	Leopard Pui
53221	Leopard Pui (120 zile)
53222	Cap de Dovleac
53223	Coada de Matura
53224	Fulg de Nea
53225	Clopotel de Nea
53226	Amoras
53227	Inima Iute
53228	Semiluna
53229	Semiluna
53230	Eweriel
53231	Ramblue
53232	Gardianul Shogunului
53233	Bruce
53234	Wayne
53235	Robin
53236	Valentino+
53237	Valentinia+
53238	Valentino
53239	Valentinia
53240	Lanterna Moon (Albastra)
53241	Lanterna Moon (Orange)
53242	Spiritul Razboinicului
53243	+Bonsai+
53244	Ms Jiangshi+
53245	Mr Jiangshi+
53246	Junior Jiangshi
53247	Elf Rosu
53248	Elf Verde
53249	Elf Asistent
53250	Donnie
53251	Frank
53253	Shiver
53254	Snivel
53255	Cruella
53256	Bonsai
53257	Minidall
53258	Lanterna Colorata
53259	Lanterna Verde
53260	Sir Oswald
53261	Sir Cobblepot
53262	Sir Chesterfield
53263	Gryph
53264	Nogai
53265	Astrabell
53266	Helexna
53267	Chaotika
53268	Gary Lycaner
53269	Lycaninho
53270	Micul Catenaccio
53271	Paun Albastru Regal
53272	Paun Roz
53273	Paun Indigo
53274	Aluna Harry
53275	Nuca Willy
53276	Rotofeiul Crack
53277	Humpitzer
53278	Caboomel
53279	Camelry
53280	Gandac de Gheata+
53281	Gandac de Gheata
53282	Felina Ochi de Foc
53283	Felina Ochi de Gheata
53284	Felina Trei Ochi
53285	Gnom Tomte+ (Rosu)
53286	Gnom Tomte+ (Verde)
53287	Gnom Tomte
53288	Micul Huashin Rosu
53289	Gardianul Ashigaru
53290	Element Foc Mic
53291	Element Gheata Mic
53292	Element Fulger Mic
53293	Element Vant Mic
53294	Element Pamant Mic
53295	Element Intunecat Mic
53296	Loverador Jucaus
53297	Loverador Nataflet
53298	Loverador Mic
53299	Crab Razboinic Mic
53300	Crab Mic
53301	Mumie Confuza
53302	Mumie Agitata
53303	Mumie Zguduita
53304	Pom Craciun Verde
53305	Pom Craciun Ursuz
53306	Pom Craciun Mic
53307	Anubis Albastru Nocturn
53308	Anubis Rosu Sangeriu
53309	Micul Anubis
53311	Balena Ucigasa de Gheata
53312	Imblanzeste Balena
53313	Leonidas Alb (Prada)
53314	Astrabell (Prada)
53315	Phoenix de Foc (Prada)
53501	Cusca Phoenix de Foc
53502	Cufar Ren Tanar
53503	Cusca Phoenix de Gheata
53504	NoNAme
53505	Cufar Baby Azrael
53506	Baby Azrael (Aur)
53507	Cufar Bambi
53508	Cufar Knuud
53509	Cufar Bao Bao
53510	Cufar Leonidas
53511	Cufar Khan
53512	Cufar Porcusor
53513	Cufar Rufus
53514	Cufar Mini Executor
53515	Cufar Mini Executor(Aur)
53516	Cufar de Oase
53517	Colivie de Jad
53518	Cusca Leonidas Alb
53519	Cusca Arctis Khan
53520	Cusca Porkie Polar
53521	Cusca Rufus de Gheata
53522	Ascunzatoare Sheldon
53523	Cusca de Iepure
53526	NoNAme
53527	Cusca Cap de Dovleac
53528	Dulap cu Maturi
53529	Cufar Fulg de Nea
53530	Cufar Clopotel de Nea
53531	Cufar Amoras
53532	Cufar Inima Iute
53533	Cufar Semiluna
53534	Cufar Semiluna
53535	Cufar Micul Huashin
53536	Altar Bruce
53537	Altar Wayne
53538	Cufar Eweriel
53539	Cufar Ramblue
53540	Altar Robin
53541	Cutie Teddy Valentino+
53542	Cutie Teddy Valentinia+
53543	Cutie Teddy Valentino
53544	Cutie Teddy Valentinia
53545	Cufar Lanterna Moon (Al)
53546	Cufar Lanterna Moon (Or)
53547	Ascunzatoare Bonsai+
53548	Ascunzatoare Bonsai+
53549	Colivie Ms Jiangshi
53550	Colivie Mr Jiangshi
53551	Colivie Jiangshi Junior
53552	Elf Rosu Cufar Urias
53553	Elf Verde Cufar Urias
53554	Elf Rosu Cufar Mic
53555	Cusca Iepure Donnie
53556	Cusca Iepure Frank
53558	Cutie Shiver
53559	Cutie Sniver
53560	Cutie Cruella
53561	Cufar Sir Oswald
53562	Cufar Sir Cobblepot
53563	Cufar Sir Chesterfield
53564	Cutie Magica Astrabell
53565	Cutie Magica Helexna
53566	Cutie Magica Chaotika
53567	Cusca Gary Lycaner
53568	Cusca Lycaninho
53569	Cusca Catenaccio
53570	Coaja lui Harry
53571	Coaja lui Willy
53572	Coaja lui Willy
53573	Cusca Gnom Tomte+ (Rosu)
53574	Cusca Gnom Tomte+(Verde)
53575	Cusca Gnom Tomte
53576	Colivie Paun (Al. Regal)
53577	Colivie Paun (Roz)
53578	Colivie Paun (Indigo)
53579	Cufar Micul Huashin Rosu
53580	Cufar Micul Huashin Alb
53581	Cufar Element Foc Mic
53582	Cufar Element Gheata Mic
53583	Cufar Element Fulger
53584	Cufar Element Vant
53585	Cufar Element Pamant
53586	Cufar Element Intunecat
53587	Cutie Balon Rosu
53588	Cutie Balon Albastru
53589	Cutie Balon Mic
53590	Cufar Hampitzer
53591	Cufar Caboomel
53592	Cufar Camelry
53593	Cutie Crab Razboinic Mic
53594	Cutie Crab Mic
53595	Sarcofag Mumie Confuza
53596	Sarcofag Mumie Agitata
53597	Sarcofag Mumie Zguduita
53598	Cufar Pom Verde
53599	Cufar Pom Ursuz
53600	Cufar Pom Mic
53601	Sarcofag Albast. Nocturn
53602	Sarcofag Rosu Sangeriu
53603	Sarcofag Mic
53605	Cufar Mic Balena
53606	Cufar Mare Balena
54041	NoNAme
54042	NoNAme
54043	Cufar Incepator I
54700	Cufar Beran-Setaou
54701	Cufar Bagjanamu
54702	Cufar Razador
54703	Cufar Nemere
54704	Cufar Jotun Thrym
54705	Cufar Hydra
55001	Biscuit cu Proteine
55002	Cutie de Transport
55003	Carte Insotitor Tanar
55004	Carte Insotitor Salbatic
55005	Carte Insotitor Curajos
55006	NoNAme
55007	NoNAme
55008	Pergament Nume Insotitor
55009	Cufar Carte Insotitor
55010	Rezistenta (Razboinic)
55011	Rezistenta (Sura)
55012	Rezistenta (Ninja)
55013	Rezistenta (saman)
55014	Rezistenta (Lycan)
55015	Carte Berserker
55016	Carte Anti-Magie
55017	Carte Graba
55018	Carte Antrenament
55019	Carte Restaurare
55020	Carte de Vampirism
55021	Carte de Spiritism
55022	Carte de Obstructie
55023	Carte Reflexie
55024	Carte Drop Yang
55025	Carte Distanta
55026	Carte Imortalitate
55027	Carte Remediu
55028	Gustare Delicioasa
55029	Resetari Insotitor
55030	Reset Insotitor
55031	Gustare Delicioasa+
55032	Glob Destin Insotitor
55033	Insotitor Magic
55034	Cartea Licorii
55035	Cartea Vanatorului
55036	Cartea Ochi de Vultur
55037	Cartea Vietii
55038	Cartea Mers de Fulg
55100	Doze Proteine Divine
55400	Cutie Misterioasa
55401	Ou de Maimuta
55402	Ou de Paianjen
55403	Ou Razador
55404	Ou Nemere
55405	Ou Dragon Albastru
55406	Ou Dragon Rosu
55407	Ou Mini Azrael
55408	Ou Mini Executor Gras
55409	Ou Micul Baashido
55410	Ou Nessie
55411	Oul lui Exedyar
55412	Ou Dragon Alb
55701	Maimuta Mica
55702	Paianjen Mic
55703	Razador Mic
55704	Nemere Mic
55705	Dragonette
55706	Meley Mic
55707	Mini Azrael
55708	Mini Executor Gras
55709	Micul Baashido
55710	Nessie
55711	Micul Exedyar
55712	Mini Alastor Nervos
56000	Appaloosa
56001	Tichet de Turism
56002	Pergamentul Focului
56003	Pergamentul Ghetii
56004	Pergamentul Fulgerului
56005	Pergamentul Vantului
56006	Pergamentul Pamantului
56007	Pergamentul Intunecat
56008	Pergament Hex
56009	Pergament Flux
56011	Tichet Donatie Medie
56012	Tichet Donatie Mare
56013	Cheie Roiala
60001	Fiere
60002	Nota Paznic Depozit
60003	Simbol Eroic
60004	Ochelari de Citit
60005	Sticla de Negot
63017	Papusa Indiana
63018	Licoare Albastra
63019	Fiola Albastra
69000	Misterul lov. puternice
69010	Secret Chi
69020	Misterul lov. stafiei
69030	Misterul lov. de atac
69040	Misterul Ambuscadei
69050	Misterul sagetii
69060	Misterul mersului lin
69070	Misterul atacului rapid
69080	Misterul lov. Intunecate
69090	Misterul Vartejul Dragon
69100	Misterul cer si pamant
69110	Misterul lamei fermecate
69120	Mist. talism. zburator
69130	Misterul vindecarii
69140	Misterul Ajutorul Dragon
69150	Secretul Binecuvantarii
70001	Papusa Zeitei
70002	A Treia Mana
70003	Cartea Comandantului
70004	Medalia harniciei
70005	Inelul Experientei (1h)
70006	Inelul limbilor
70007	Inel Teleportare
70008	Steag alb
70009	Cufar Pretios
70010	Bilet pentru Depozit
70011	Imbunatateste sticla
70012	Lacrima zeitei
70013	Lacrima zeitei uriase
70014	Pastila de sange
70015	Perie Ieftina
70016	Bratara de indian
70017	Bratara pretioasa
70018	Cercei Phoenix
70019	Colier de milionar
70020	Vin de Flori de Piersic
70021	Binecuvantarea Ingerului
70022	Inima lui Bera
70023	Bastonul Inteleptului
70024	Marmura Binecuvantata
70025	Inelul demnitatii
70026	Oglinda invizibilitatii
70027	Nota fierarului
70028	Nota Inteleptului
70029	Pana de scris rosie
70030	Monoclu rosu
70031	Pamflet Scrima
70032	Cartea sabiei-2-maini
70033	Cartea sabiei-1-mana
70034	Manualul pumnalului
70035	Minereu Magic de Cupru
70036	Nota studentului
70037	Cartea Uitarii
